10,0.000002,0.000000,0.000007
20,0.000004,0.000001,0.000017
30,0.000004,0.000002,0.000019
40,0.000004,0.000002,0.000018
50,0.000005,0.000002,0.000018
60,0.000005,0.000002,0.000017
70,0.000005,0.000002,0.000019
80,0.000002,0.000001,0.000007
90,0.000002,0.000002,0.000007
100,0.000003,0.000001,0.000007
110,0.000003,0.000001,0.000008
120,0.000003,0.000001,0.000008
130,0.000002,0.000002,0.000015
140,0.000006,0.000004,0.000021
150,0.000008,0.000004,0.000021
160,0.000007,0.000004,0.000022
170,0.000002,0.000002,0.000009
180,0.000007,0.000004,0.000023
190,0.000003,0.000004,0.000009
200,0.000009,0.000005,0.000024
210,0.000003,0.000002,0.000009
220,0.000008,0.000005,0.000024
230,0.000007,0.000005,0.000025
240,0.000003,0.000002,0.000010
250,0.000004,0.000003,0.000010
260,0.000008,0.000005,0.000026
270,0.000009,0.000006,0.000026
280,0.000009,0.000007,0.000025
290,0.000009,0.000006,0.000025
300,0.000011,0.000006,0.000023
310,0.000012,0.000009,0.000027
320,0.000005,0.000003,0.000009
330,0.000010,0.000007,0.000028
340,0.000003,0.000002,0.000011
350,0.000012,0.000007,0.000028
360,0.000010,0.000007,0.000030
370,0.000011,0.000009,0.000030
380,0.000010,0.000007,0.000029
390,0.000005,0.000003,0.000012
400,0.000004,0.000003,0.000012
410,0.000004,0.000003,0.000012
420,0.000005,0.000003,0.000022
430,0.000004,0.000003,0.000012
440,0.000005,0.000004,0.000025
450,0.000011,0.000009,0.000033
460,0.000012,0.000008,0.000033
470,0.000014,0.000010,0.000033
480,0.000022,0.000009,0.000033
490,0.000005,0.000004,0.000013
500,0.000018,0.000009,0.000034
510,0.000005,0.000004,0.000013
520,0.000005,0.000004,0.000014
530,0.000005,0.000004,0.000013
540,0.000005,0.000003,0.000014
550,0.000005,0.000004,0.000014
560,0.000013,0.000010,0.000057
570,0.000014,0.000010,0.000036
580,0.000016,0.000011,0.000036
590,0.000014,0.000011,0.000036
600,0.000016,0.000010,0.000035
610,0.000033,0.000011,0.000035
620,0.000017,0.000011,0.000036
630,0.000015,0.000012,0.000037
640,0.000019,0.000012,0.000037
650,0.000012,0.000005,0.000016
660,0.000007,0.000007,0.000015
670,0.000006,0.000005,0.000015
680,0.000007,0.000006,0.000018
690,0.000017,0.000012,0.000039
700,0.000007,0.000006,0.000020
710,0.000008,0.000006,0.000018
720,0.000022,0.000014,0.000043
730,0.000017,0.000013,0.000042
740,0.000019,0.000013,0.000044
750,0.000018,0.000015,0.000044
760,0.000017,0.000014,0.000045
770,0.000008,0.000007,0.000020
780,0.000018,0.000014,0.000046
790,0.000008,0.000007,0.000020
800,0.000018,0.000015,0.000048
810,0.000008,0.000006,0.000019
820,0.000023,0.000014,0.000047
830,0.000018,0.000015,0.000045
840,0.000019,0.000015,0.000048
850,0.000031,0.000015,0.000045
860,0.000007,0.000006,0.000019
870,0.000008,0.000008,0.000018
880,0.000042,0.000016,0.000046
890,0.000030,0.000016,0.000046
900,0.000021,0.000016,0.000046
910,0.000021,0.000017,0.000048
920,0.000033,0.000051,0.000048
930,0.000009,0.000008,0.000023
940,0.000022,0.000016,0.000050
950,0.000030,0.000017,0.000050
960,0.000010,0.000008,0.000024
970,0.000020,0.000017,0.000050
980,0.000026,0.000017,0.000050
990,0.000021,0.000018,0.000051
1000,0.000011,0.000008,0.000024
1010,0.000021,0.000019,0.000052
1020,0.000010,0.000008,0.000024
1030,0.000010,0.000008,0.000024
1040,0.000010,0.000009,0.000025
1050,0.000011,0.000009,0.000025
1060,0.000030,0.000019,0.000056
1070,0.000022,0.000019,0.000053
1080,0.000014,0.000013,0.000026
1090,0.000022,0.000019,0.000056
1100,0.000022,0.000027,0.000057
1110,0.000011,0.000010,0.000026
1120,0.000010,0.000009,0.000027
1130,0.000011,0.000009,0.000026
1140,0.000023,0.000029,0.000059
1150,0.000010,0.000009,0.000026
1160,0.000011,0.000009,0.000027
1170,0.000011,0.000010,0.000028
1180,0.000026,0.000020,0.000057
1190,0.000011,0.000010,0.000027
1200,0.000012,0.000009,0.000026
1210,0.000024,0.000022,0.000058
1220,0.000026,0.000021,0.000057
1230,0.000016,0.000010,0.000027
